T|TGTSM|202306|ACHC|12|22|1|1400|0|1400|0|1400|0|0|0|0|-0.1956|0.0644|1400|0.0478|0.1|0||0||
T|TGTSM|202306|ACHR|11|21|3|700|0|700|0|700|0|0|0|0|-0.0601|0.0027|700|0.0036|0.0|0||0||
T|TGTSM|202306|ACHR|11|22|10|11000|0|11000|0|11000|0|0|0|0|-0.0038|0.0062|11000|0.0019|0.0|0||0||
T|TGTSM|202306|ACHR|11|23|4|8500|0|8500|0|8500|0|0|0|0|0.0313|0.0054|7196|0.0027|0.0|1304|0.0|0||
T|TGTSM|202306|ACHR|11|24|2|11981|0|11981|0|11981|0|0|0|0|-0.0453|0.0180|6981|0.0018|0.0|700|0.0|4300|0.0141|0.1
T|TGTSM|202306|ACI|11|21|3|634|0|634|0|634|0|0|0|0|0.0004|0.0028|634|0.0036|0.0|0||0||
T|TGTSM|202306|ACI|11|22|3|3613|0|3613|0|3613|0|0|0|0|0.0249|0.0090|1002|0.0018|0.0|2611|0.0|0||
T|TGTSM|202306|ACI|11|23|1|3751|0|3751|0|3751|0|0|0|0|0.0000|0.0000|3751|0.0050|0.0|0||0||
T|TGTSM|202306|ACIO|11|21|1|310|0|310|0|310|0|0|0|0|0.0624|0.0324|310|0.0088|0.0|0||0||
T|TGTSM|202306|ACIO|11|22|1|677|0|677|0|677|0|0|0|0|0.0118|0.0118|517|0.0250|0.1|160|0.0|0||
T|TGTSM|202306|ACIO|11|23|1|4356|0|4356|0|4356|0|0|0|0|0.0562|0.0562|4356|0.0019|0.1|0||0||
T|TGTSM|202306|ACIU|11|21|1|200|0|200|0|200|0|0|0|0|0.0000|0.0000|200|0.0050|0.0|0||0||
T|TGTSM|202306|ACIU|11|22|1|500|0|500|0|500|0|0|0|0|-0.2100|0.0100|0|||500|0.0|0||
T|TGTSM|202306|ACIU|11|23|4|13400|0|13400|0|13400|0|0|0|0|0.0438|0.0100|8200|0.0018|0.0|5200|0.0|0||
T|TGTSM|202306|ACIU|12|22|1|1264|0|1264|0|1264|0|0|0|0|-0.1902|0.0098|996|0.0001|0.0|268|0.0|0||
T|TGTSM|202306|ACIU|12|23|4|12478|0|12478|0|12478|0|0|0|0|0.1048|0.0153|5723|0.0007|0.0|6755|0.0|0||
T|TGTSM|202306|ACIW|11|21|7|1538|0|1538|0|1538|0|0|0|0|-0.0091|0.0194|1408|0.0142|0.0|130|0.1|0||
T|TGTSM|202306|ACIW|11|22|1|763|0|763|0|763|0|0|0|0|-0.0400|0.0300|0|||763|0.1|0||
T|TGTSM|202306|ACIW|11|23|1|4236|0|4236|0|4236|0|0|0|0|-0.0004|0.0196|4236|0.0002|0.0|0||0||
T|TGTSM|202306|ACLS|11|21|7|1055|0|1055|0|1055|0|0|0|0|0.0025|0.4727|1055|0.0634|0.0|0||0||
T|TGTSM|202306|ACLS|11|22|1|550|0|550|0|550|0|0|0|0|0.1780|0.2080|550|0.0560|0.0|0||0||
T|TGTSM|202306|ACLX|11|21|2|341|0|341|0|341|0|0|0|0|0.2628|0.2120|166|0.0123|0.1|175|0.0|0||
T|TGTSM|202306|ACM|11|21|3|406|0|406|0|406|0|0|0|0|0.1735|0.0307|206|0.0183|0.0|200|0.0|0||
T|TGTSM|202306|ACM|13|21|1|200|0|200|0|0|0|200|0|0|-0.3700||0|||0||0||
T|TGTSM|202306|ACMR|11|22|1|500|0|500|0|500|0|0|0|0|0.0096|0.0196|500|0.0002|0.0|0||0||
T|TGTSM|202306|ACMR|12|22|2|1043|0|1043|0|1043|0|0|0|0|0.0129|0.0033|1043|0.0081|0.0|0||0||
